tarih,aciklama,gelir,gider,kategori
2025-01-31,Online rezervasyon tahsilatı (Booking),6784,0,Satış
2025-01-31,Elektrik (yüksek tüketim),0,2773,Fatura
2025-02-01,Google Ads,0,3532,Pazarlama
2025-02-02,Gıda tedariği,0,4402,Tedarik
2025-02-04,Tur ve transfer geliri,10115,0,Satış
2025-02-04,Gıda tedariği,0,5064,Tedarik
2025-02-05,Su faturası,0,5784,Fatura
2025-02-06,Online rezervasyon tahsilatı (Booking),12088,0,Satış
2025-02-06,İçecek toptan alımı,0,4926,Tedarik
2025-02-07,Google Ads,0,3287,Pazarlama
2025-02-08,Restoran ve bar geliri,8881,0,Satış
2025-02-09,Tur ve transfer geliri,12371,0,Satış
2025-02-10,Toplantı ve etkinlik salonu geliri,9050,0,Satış
2025-02-13,Yönetici kadro maaşları,0,29518,Maaş
2025-02-13,Elektrik (yüksek tüketim),0,5443,Fatura
2025-02-14,Sponsor anlaşma geliri,4176,0,Diğer Gelir
2025-02-14,İçecek toptan alımı,0,4816,Tedarik
2025-02-14,Konaklama vergisi,0,5788,Vergi
2025-02-15,Otel konaklama geliri,11890,0,Satış
2025-02-15,Yer kirası,0,7649,Kira
2025-02-16,Tur ve transfer geliri,12329,0,Satış
2025-02-17,Restoran ve bar geliri,10421,0,Satış
2025-02-21,Online rezervasyon tahsilatı (Booking),11766,0,Satış
2025-02-21,Hediyelik eşya satışı,4299,0,Diğer Gelir
2025-02-22,Transfer ve servis araç yakıt,0,2804,Lojistik
2025-02-23,Toplantı ve etkinlik salonu geliri,10066,0,Satış
2025-02-23,İçecek toptan alımı,0,4500,Tedarik
2025-02-24,Restoran ve bar geliri,10871,0,Satış
2025-02-24,Lojistik ödemeleri,0,2723,Lojistik
2025-02-25,Klima bakımı,0,4139,Üretim
2025-02-26,Google Ads,0,3110,Pazarlama
2025-02-27,Online rezervasyon tahsilatı (Booking),11218,0,Satış
2025-03-03,Transfer ve servis araç yakıt,0,3542,Lojistik
2025-03-05,Booking komisyonu,0,6665,Pazarlama
2025-03-06,Tur ve transfer geliri,15972,0,Satış
2025-03-06,İçecek toptan alımı,0,11341,Tedarik
2025-03-07,Otel konaklama geliri,13768,0,Satış
2025-03-07,Online rezervasyon tahsilatı (Booking),14725,0,Satış
2025-03-07,Toplantı ve etkinlik salonu geliri,15384,0,Satış
2025-03-08,Çamaşır ve tekstil,0,11604,Tedarik
2025-03-08,İçecek toptan alımı,0,10278,Tedarik
2025-03-10,Transfer ve servis araç yakıt,0,2769,Lojistik
2025-03-11,Doğal gaz,0,8587,Fatura
2025-03-13,Restoran ve bar geliri,11548,0,Satış
2025-03-13,Toplantı ve etkinlik salonu geliri,16419,0,Satış
2025-03-14,Yönetici kadro maaşları,0,54670,Maaş
2025-03-15,Online rezervasyon tahsilatı (Booking),11499,0,Satış
2025-03-16,İnternet,0,8729,Fatura
2025-03-17,Tur ve transfer geliri,12535,0,Satış
2025-03-18,Temizlik kimyasal tedarik,0,9545,Tedarik
2025-03-18,Google Ads,0,7041,Pazarlama
2025-03-19,Toplantı ve etkinlik salonu geliri,11831,0,Satış
2025-03-21,Online rezervasyon tahsilatı (Booking),12108,0,Satış
2025-03-21,Tesis bakım ve onarım,0,7357,Üretim
2025-03-22,Online rezervasyon tahsilatı (Booking),14571,0,Satış
2025-03-22,KDV,0,11008,Vergi
2025-03-27,Online rezervasyon tahsilatı (Booking),16422,0,Satış
2025-03-27,Lojistik ödemeleri,0,2897,Lojistik
2025-03-28,Spa ve havuz hizmet geliri,16393,0,Satış
2025-03-28,Sponsor anlaşma geliri,18433,0,Diğer Gelir
2025-03-28,Otel binası kira,0,17748,Kira
2025-03-30,Toplantı ve etkinlik salonu geliri,16232,0,Satış
2025-03-30,Toplantı ve etkinlik salonu geliri,16459,0,Satış
2025-03-30,Restoran ve bar geliri,12484,0,Satış
2025-03-30,Tur operatörü komisyonu,0,6609,Pazarlama
2025-03-31,Otel konaklama geliri,15835,0,Satış
2025-04-01,Restoran ve bar geliri,34891,0,Satış
2025-04-02,Tur ve transfer geliri,33109,0,Satış
2025-04-02,Transfer ve servis araç yakıt,0,9649,Lojistik
2025-04-04,Toplantı ve etkinlik salonu geliri,32475,0,Satış
2025-04-04,Restoran ve bar geliri,36887,0,Satış
2025-04-04,Google Ads,0,10862,Pazarlama
2025-04-04,Booking komisyonu,0,10052,Pazarlama
2025-04-06,Gıda tedariği,0,19492,Tedarik
2025-04-08,Online rezervasyon tahsilatı (Booking),30356,0,Satış
2025-04-08,Çamaşır ve tekstil,0,18522,Tedarik
2025-04-09,Tur ve transfer geliri,30636,0,Satış
2025-04-10,Online rezervasyon tahsilatı (Booking),38496,0,Satış
2025-04-10,Hediyelik eşya satışı,17216,0,Diğer Gelir
2025-04-11,Doğal gaz,0,18509,Fatura
2025-04-15,Resepsiyon ve kat hizmetleri maaşları,0,106942,Maaş
2025-04-15,Klima bakımı,0,6740,Üretim
2025-04-15,Tesis bakım ve onarım,0,7745,Üretim
2025-04-16,Sponsor anlaşma geliri,15411,0,Diğer Gelir
2025-04-16,Google Ads,0,9580,Pazarlama
2025-04-16,Doğal gaz,0,21398,Fatura
2025-04-17,Otel konaklama geliri,36744,0,Satış
2025-04-17,Otel sigorta poliçesi,0,15477,Sigorta
2025-04-18,Online rezervasyon tahsilatı (Booking),29899,0,Satış
2025-04-19,Booking komisyonu,0,10100,Pazarlama
2025-04-21,Otel binası kira,0,33898,Kira
2025-04-22,Lojistik ödemeleri,0,10831,Lojistik
2025-04-26,Toplantı ve etkinlik salonu geliri,35872,0,Satış
2025-04-26,Tur ve transfer geliri,32669,0,Satış
2025-04-27,Tur ve transfer geliri,34098,0,Satış
2025-04-27,Çamaşır ve tekstil,0,18284,Tedarik
2025-04-28,Restoran ve bar geliri,31665,0,Satış
2025-04-28,Temizlik kimyasal tedarik,0,18953,Tedarik
2025-04-28,Konaklama vergisi,0,17284,Vergi
2025-05-02,Toplantı ve etkinlik salonu geliri,46450,0,Satış
2025-05-03,Otel binası kira,0,49831,Kira
2025-05-04,Spa ve havuz hizmet geliri,36263,0,Satış
2025-05-05,Expedia komisyonu,0,14630,Pazarlama
2025-05-05,KDV,0,28363,Vergi
2025-05-06,Restoran ve bar geliri,35645,0,Satış
2025-05-06,İçecek toptan alımı,0,26809,Tedarik
2025-05-07,Online rezervasyon tahsilatı (Booking),50173,0,Satış
2025-05-10,Otel konaklama geliri,44815,0,Satış
2025-05-10,Tur ve transfer geliri,43788,0,Satış
2025-05-10,Transfer ve servis araç yakıt,0,11738,Lojistik
2025-05-11,Spa ve havuz hizmet geliri,37264,0,Satış
2025-05-11,Spa ve havuz hizmet geliri,42304,0,Satış
2025-05-12,Expedia komisyonu,0,16020,Pazarlama
2025-05-12,Lojistik ödemeleri,0,9618,Lojistik
2025-05-13,Spa ve havuz hizmet geliri,42457,0,Satış
2025-05-13,Klima bakımı,0,23464,Üretim
2025-05-16,Online rezervasyon tahsilatı (Booking),41845,0,Satış
2025-05-16,Toplantı ve etkinlik salonu geliri,38547,0,Satış
2025-05-16,Tur ve transfer geliri,43974,0,Satış
2025-05-16,Online rezervasyon tahsilatı (Booking),46080,0,Satış
2025-05-16,İnternet,0,19565,Fatura
2025-05-19,Gıda tedariği,0,26520,Tedarik
2025-05-21,Çamaşır ve tekstil,0,24527,Tedarik
2025-05-21,İnternet,0,23291,Fatura
2025-05-22,Spa ve havuz hizmet geliri,47283,0,Satış
2025-05-26,Spa ve havuz hizmet geliri,36126,0,Satış
2025-05-26,Google Ads,0,13920,Pazarlama
2025-05-26,Expedia komisyonu,0,15608,Pazarlama
2025-05-26,İnternet,0,23616,Fatura
2025-05-27,Online rezervasyon tahsilatı (Booking),36251,0,Satış
2025-05-27,Gıda tedariği,0,29650,Tedarik
2025-05-28,Transfer ve servis araç yakıt,0,10350,Lojistik
2025-05-30,Toplantı ve etkinlik salonu geliri,44654,0,Satış
2025-05-30,Mutfak personeli maaşları,0,204595,Maaş
2025-05-30,Gıda tedariği,0,23634,Tedarik
2025-05-31,Restoran ve bar geliri,41575,0,Satış
2025-06-02,Toplantı ve etkinlik salonu geliri,150651,0,Satış
2025-06-03,Doğal gaz,0,22361,Fatura
2025-06-05,Tur operatörü komisyonu,0,20559,Pazarlama
2025-06-06,Toplantı ve etkinlik salonu geliri,133816,0,Satış
2025-06-07,KDV,0,53463,Vergi
2025-06-07,Müşteri sorumluluk sigortası,0,39249,Sigorta
2025-06-08,Spa ve havuz hizmet geliri,130741,0,Satış
2025-06-08,Tur ve transfer geliri,118981,0,Satış
2025-06-09,Online rezervasyon tahsilatı (Booking),115187,0,Satış
2025-06-11,Online rezervasyon tahsilatı (Booking),122432,0,Satış
2025-06-11,Hediyelik eşya satışı,97675,0,Diğer Gelir
2025-06-11,Tesis bakım ve onarım,0,11234,Üretim
2025-06-12,Yönetici kadro maaşları,0,166795,Maaş
2025-06-13,Restoran ve bar geliri,148582,0,Satış
2025-06-13,Doğal gaz,0,20806,Fatura
2025-06-13,Tesis bakım ve onarım,0,11639,Üretim
2025-06-14,Gıda tedariği,0,45111,Tedarik
2025-06-18,Yönetici kadro maaşları,0,158835,Maaş
2025-06-19,Elektrik (yüksek tüketim),0,25814,Fatura
2025-06-20,Çamaşır ve tekstil,0,50508,Tedarik
2025-06-21,Expedia komisyonu,0,22078,Pazarlama
2025-06-21,Klima bakımı,0,12909,Üretim
2025-06-23,Toplantı ve etkinlik salonu geliri,102431,0,Satış
2025-06-23,Su faturası,0,23094,Fatura
2025-06-25,Google Ads,0,23123,Pazarlama
2025-06-26,Yer kirası,0,73566,Kira
2025-06-27,Google Ads,0,23158,Pazarlama
2025-06-28,Spa ve havuz hizmet geliri,124235,0,Satış
2025-06-28,İçecek toptan alımı,0,53546,Tedarik
2025-06-28,Lojistik ödemeleri,0,42144,Lojistik
2025-06-30,Temizlik kimyasal tedarik,0,47628,Tedarik
2025-07-01,Otel konaklama geliri,82864,0,Satış
2025-07-01,Sponsor anlaşma geliri,55046,0,Diğer Gelir
2025-07-02,Transfer ve servis araç yakıt,0,27731,Lojistik
2025-07-03,Restoran ve bar geliri,101661,0,Satış
2025-07-04,Otel konaklama geliri,103452,0,Satış
2025-07-05,Gıda tedariği,0,27556,Tedarik
2025-07-07,Restoran ve bar geliri,90096,0,Satış
2025-07-07,Tur operatörü komisyonu,0,31423,Pazarlama
2025-07-07,Booking komisyonu,0,26253,Pazarlama
2025-07-08,Tur operatörü komisyonu,0,31123,Pazarlama
2025-07-09,Tur ve transfer geliri,70337,0,Satış
2025-07-09,Sponsor anlaşma geliri,45421,0,Diğer Gelir
2025-07-09,Booking komisyonu,0,29172,Pazarlama
2025-07-10,Elektrik (yüksek tüketim),0,28656,Fatura
2025-07-11,Çamaşır ve tekstil,0,29762,Tedarik
2025-07-12,Restoran ve bar geliri,92587,0,Satış
2025-07-12,Otel konaklama geliri,83233,0,Satış
2025-07-12,Toplantı ve etkinlik salonu geliri,79640,0,Satış
2025-07-12,Spa ve havuz hizmet geliri,73617,0,Satış
2025-07-12,Yer kirası,0,83310,Kira
2025-07-12,KDV,0,65982,Vergi
2025-07-14,Otel konaklama geliri,95927,0,Satış
2025-07-14,İçecek toptan alımı,0,29199,Tedarik
2025-07-14,Su faturası,0,25341,Fatura
2025-07-16,Su faturası,0,25986,Fatura
2025-07-17,Mutfak personeli maaşları,0,167950,Maaş
2025-07-17,Tesis bakım ve onarım,0,15071,Üretim
2025-07-18,Toplantı ve etkinlik salonu geliri,76633,0,Satış
2025-07-18,Doğal gaz,0,29130,Fatura
2025-07-19,Online rezervasyon tahsilatı (Booking),79837,0,Satış
2025-07-19,İçecek toptan alımı,0,28309,Tedarik
2025-07-19,Lojistik ödemeleri,0,25178,Lojistik
2025-07-20,Temizlik kimyasal tedarik,0,29738,Tedarik
2025-07-21,Otel konaklama geliri,86676,0,Satış
2025-07-23,Klima bakımı,0,14165,Üretim
2025-07-24,Tur ve transfer geliri,75481,0,Satış
2025-07-24,Yönetici kadro maaşları,0,188660,Maaş
2025-07-24,Klima bakımı,0,15468,Üretim
2025-07-26,Spa ve havuz hizmet geliri,84823,0,Satış
2025-07-26,Temizlik kimyasal tedarik,0,34842,Tedarik
2025-07-30,Spa ve havuz hizmet geliri,78660,0,Satış
2025-07-30,İçecek toptan alımı,0,27602,Tedarik
2025-07-31,Çamaşır ve tekstil,0,34235,Tedarik
2025-08-01,İnternet,0,49083,Fatura
2025-08-02,Toplantı ve etkinlik salonu geliri,110248,0,Satış
2025-08-03,Temizlik kimyasal tedarik,0,30563,Tedarik
2025-08-08,Online rezervasyon tahsilatı (Booking),91436,0,Satış
2025-08-08,Temizlik kimyasal tedarik,0,34162,Tedarik
2025-08-12,Online rezervasyon tahsilatı (Booking),80399,0,Satış
2025-08-12,Su faturası,0,49472,Fatura
2025-08-15,Transfer ve servis araç yakıt,0,50861,Lojistik
2025-08-16,Restoran ve bar geliri,94562,0,Satış
2025-08-16,Tesis bakım ve onarım,0,18753,Üretim
2025-08-18,Otel konaklama geliri,110121,0,Satış
2025-08-20,Otel konaklama geliri,102122,0,Satış
2025-08-20,Çamaşır ve tekstil,0,36108,Tedarik
2025-08-20,Müşteri sorumluluk sigortası,0,42774,Sigorta
2025-08-21,Çamaşır ve tekstil,0,35452,Tedarik
2025-08-22,Spa ve havuz hizmet geliri,113016,0,Satış
2025-08-22,Toplantı ve etkinlik salonu geliri,106627,0,Satış
2025-08-22,Booking komisyonu,0,59495,Pazarlama
2025-08-23,Spa ve havuz hizmet geliri,92154,0,Satış
2025-08-23,Online rezervasyon tahsilatı (Booking),102554,0,Satış
2025-08-25,Otel konaklama geliri,103653,0,Satış
2025-08-25,Spa ve havuz hizmet geliri,78282,0,Satış
2025-08-26,Resepsiyon ve kat hizmetleri maaşları,0,318341,Maaş
2025-08-26,Temizlik kimyasal tedarik,0,29090,Tedarik
2025-08-27,Expedia komisyonu,0,60293,Pazarlama
2025-08-27,Tesis bakım ve onarım,0,19070,Üretim
2025-08-28,Yer kirası,0,83462,Kira
2025-08-29,Otel konaklama geliri,112773,0,Satış
2025-08-29,Sponsor anlaşma geliri,97216,0,Diğer Gelir
2025-08-29,Gıda tedariği,0,35593,Tedarik
2025-08-30,Konaklama vergisi,0,48773,Vergi
2025-08-31,Online rezervasyon tahsilatı (Booking),91960,0,Satış
2025-08-31,Gıda tedariği,0,31369,Tedarik
2025-09-02,Restoran ve bar geliri,38057,0,Satış
2025-09-03,Temizlik kimyasal tedarik,0,21818,Tedarik
2025-09-03,Tur operatörü komisyonu,0,30901,Pazarlama
2025-09-03,Doğal gaz,0,17727,Fatura
2025-09-04,Online rezervasyon tahsilatı (Booking),39553,0,Satış
2025-09-05,İnternet,0,15076,Fatura
2025-09-08,Otel konaklama geliri,41004,0,Satış
2025-09-09,Yönetici kadro maaşları,0,103181,Maaş
2025-09-09,Lojistik ödemeleri,0,35915,Lojistik
2025-09-10,Restoran ve bar geliri,37617,0,Satış
2025-09-10,İçecek toptan alımı,0,23642,Tedarik
2025-09-12,Otel sigorta poliçesi,0,24951,Sigorta
2025-09-14,Tur ve transfer geliri,52902,0,Satış
2025-09-14,Temizlik kimyasal tedarik,0,23301,Tedarik
2025-09-17,Sezonluk personel ücretleri,0,119786,Maaş
2025-09-18,Otel konaklama geliri,46769,0,Satış
2025-09-18,Restoran ve bar geliri,49899,0,Satış
2025-09-19,Doğal gaz,0,14045,Fatura
2025-09-20,Tur ve transfer geliri,40296,0,Satış
2025-09-20,Gıda tedariği,0,19154,Tedarik
2025-09-21,Temizlik kimyasal tedarik,0,21317,Tedarik
2025-09-22,Otel konaklama geliri,48657,0,Satış
2025-09-24,Tur ve transfer geliri,39744,0,Satış
2025-09-24,Otel konaklama geliri,39037,0,Satış
2025-09-24,Doğal gaz,0,15138,Fatura
2025-09-24,Klima bakımı,0,14348,Üretim
2025-09-25,İçecek toptan alımı,0,19752,Tedarik
2025-09-25,Google Ads,0,28179,Pazarlama
2025-09-26,Restoran ve bar geliri,50173,0,Satış
2025-09-26,Online rezervasyon tahsilatı (Booking),49803,0,Satış
2025-09-27,Online rezervasyon tahsilatı (Booking),46275,0,Satış
2025-09-27,Yer kirası,0,57132,Kira
2025-09-28,Spa ve havuz hizmet geliri,52328,0,Satış
2025-09-28,Gıda tedariği,0,19890,Tedarik
2025-09-28,Tesis bakım ve onarım,0,11723,Üretim
2025-09-29,Toplantı ve etkinlik salonu geliri,53145,0,Satış
2025-09-30,Restoran ve bar geliri,53376,0,Satış
2025-09-30,Restoran ve bar geliri,49130,0,Satış
2025-09-30,Konaklama vergisi,0,30754,Vergi
2025-10-03,Tesis bakım ve onarım,0,9160,Üretim
2025-10-04,Toplantı ve etkinlik salonu geliri,28212,0,Satış
2025-10-04,Müşteri sorumluluk sigortası,0,15687,Sigorta
2025-10-07,Toplantı ve etkinlik salonu geliri,27022,0,Satış
2025-10-07,Otel konaklama geliri,31165,0,Satış
2025-10-08,Restoran ve bar geliri,33060,0,Satış
2025-10-08,Mutfak personeli maaşları,0,123429,Maaş
2025-10-10,İçecek toptan alımı,0,17442,Tedarik
2025-10-10,Lojistik ödemeleri,0,6385,Lojistik
2025-10-11,Spa ve havuz hizmet geliri,32588,0,Satış
2025-10-12,Expedia komisyonu,0,22370,Pazarlama
2025-10-12,Transfer ve servis araç yakıt,0,6562,Lojistik
2025-10-13,Toplantı ve etkinlik salonu geliri,30814,0,Satış
2025-10-13,İçecek toptan alımı,0,19361,Tedarik
2025-10-14,Doğal gaz,0,11597,Fatura
2025-10-14,İnternet,0,9419,Fatura
2025-10-14,Yer kirası,0,36929,Kira
2025-10-15,Tur ve transfer geliri,34313,0,Satış
2025-10-16,Gıda tedariği,0,20251,Tedarik
2025-10-17,Sponsor anlaşma geliri,21697,0,Diğer Gelir
2025-10-19,Spa ve havuz hizmet geliri,26668,0,Satış
2025-10-19,Tur ve transfer geliri,25864,0,Satış
2025-10-19,Sponsor anlaşma geliri,15530,0,Diğer Gelir
2025-10-20,Otel konaklama geliri,33698,0,Satış
2025-10-20,KDV,0,17792,Vergi
2025-10-20,Tesis bakım ve onarım,0,7009,Üretim
2025-10-22,Toplantı ve etkinlik salonu geliri,33966,0,Satış
2025-10-22,Lojistik ödemeleri,0,6174,Lojistik
2025-10-24,Restoran ve bar geliri,29877,0,Satış
2025-10-24,Online rezervasyon tahsilatı (Booking),26362,0,Satış
2025-10-24,Otel konaklama geliri,29312,0,Satış
2025-10-24,Temizlik kimyasal tedarik,0,18474,Tedarik
2025-10-25,İçecek toptan alımı,0,18064,Tedarik
2025-10-26,İnternet,0,10187,Fatura
2025-10-27,Su faturası,0,9918,Fatura
2025-10-28,Online rezervasyon tahsilatı (Booking),25096,0,Satış
2025-10-28,Booking komisyonu,0,22184,Pazarlama
2025-10-30,Restoran ve bar geliri,28766,0,Satış
2025-10-30,Restoran ve bar geliri,31222,0,Satış
2025-11-01,Gıda tedariği,0,3979,Tedarik
2025-11-02,Restoran ve bar geliri,11546,0,Satış
2025-11-02,Tur ve transfer geliri,10340,0,Satış
2025-11-02,İnternet,0,4096,Fatura
2025-11-03,Sponsor anlaşma geliri,12777,0,Diğer Gelir
2025-11-04,Çamaşır ve tekstil,0,3552,Tedarik
2025-11-05,Otel konaklama geliri,9370,0,Satış
2025-11-05,Expedia komisyonu,0,3918,Pazarlama
2025-11-05,Yer kirası,0,9137,Kira
2025-11-05,Klima bakımı,0,2792,Üretim
2025-11-07,Gıda tedariği,0,3912,Tedarik
2025-11-07,Transfer ve servis araç yakıt,0,3486,Lojistik
2025-11-09,Otel sigorta poliçesi,0,4861,Sigorta
2025-11-11,Restoran ve bar geliri,10958,0,Satış
2025-11-14,Otel konaklama geliri,12286,0,Satış
2025-11-14,Toplantı ve etkinlik salonu geliri,12904,0,Satış
2025-11-14,İnternet,0,4495,Fatura
2025-11-14,Transfer ve servis araç yakıt,0,3369,Lojistik
2025-11-15,Temizlik kimyasal tedarik,0,3251,Tedarik
2025-11-17,Çamaşır ve tekstil,0,3873,Tedarik
2025-11-19,Spa ve havuz hizmet geliri,10192,0,Satış
2025-11-19,Spa ve havuz hizmet geliri,13604,0,Satış
2025-11-19,Online rezervasyon tahsilatı (Booking),10889,0,Satış
2025-11-19,Gıda tedariği,0,3964,Tedarik
2025-11-19,Booking komisyonu,0,4826,Pazarlama
2025-11-20,İçecek toptan alımı,0,4021,Tedarik
2025-11-21,Expedia komisyonu,0,5094,Pazarlama
2025-11-22,Restoran ve bar geliri,12564,0,Satış
2025-11-22,Tur ve transfer geliri,11984,0,Satış
2025-11-22,İçecek toptan alımı,0,3174,Tedarik
2025-11-25,Spa ve havuz hizmet geliri,10414,0,Satış
2025-11-25,Resepsiyon ve kat hizmetleri maaşları,0,41745,Maaş
2025-11-28,Online rezervasyon tahsilatı (Booking),12325,0,Satış
2025-11-28,Klima bakımı,0,2549,Üretim
2025-11-29,Elektrik (yüksek tüketim),0,4752,Fatura
2025-11-30,Restoran ve bar geliri,12061,0,Satış
2025-11-30,Konaklama vergisi,0,6375,Vergi
2025-12-01,Restoran ve bar geliri,6982,0,Satış
2025-12-02,Otel konaklama geliri,6142,0,Satış
2025-12-03,İçecek toptan alımı,0,5220,Tedarik
2025-12-05,Toplantı ve etkinlik salonu geliri,8822,0,Satış
2025-12-05,Su faturası,0,3545,Fatura
2025-12-06,Doğal gaz,0,2915,Fatura
2025-12-07,Restoran ve bar geliri,5972,0,Satış
2025-12-07,Tesis bakım ve onarım,0,2183,Üretim
2025-12-09,Online rezervasyon tahsilatı (Booking),6781,0,Satış
2025-12-09,Hediyelik eşya satışı,9168,0,Diğer Gelir
2025-12-10,Spa ve havuz hizmet geliri,8050,0,Satış
2025-12-11,Toplantı ve etkinlik salonu geliri,6362,0,Satış
2025-12-13,Doğal gaz,0,3309,Fatura
2025-12-14,Expedia komisyonu,0,4924,Pazarlama
2025-12-15,Toplantı ve etkinlik salonu geliri,6466,0,Satış
2025-12-15,Restoran ve bar geliri,6924,0,Satış
2025-12-16,Otel konaklama geliri,6009,0,Satış
2025-12-16,Konaklama vergisi,0,5385,Vergi
2025-12-17,Restoran ve bar geliri,8172,0,Satış
2025-12-18,Mutfak personeli maaşları,0,13980,Maaş
2025-12-19,Gıda tedariği,0,5475,Tedarik
2025-12-19,Gıda tedariği,0,5706,Tedarik
2025-12-20,Lojistik ödemeleri,0,2762,Lojistik
2025-12-21,Restoran ve bar geliri,6043,0,Satış
2025-12-22,Tur ve transfer geliri,8048,0,Satış
2025-12-22,Otel binası kira,0,7504,Kira
2025-12-24,Tur ve transfer geliri,8383,0,Satış
2025-12-24,Spa ve havuz hizmet geliri,8518,0,Satış
2025-12-24,Gıda tedariği,0,5095,Tedarik
2025-12-24,Tesis bakım ve onarım,0,1945,Üretim
2025-12-25,Toplantı ve etkinlik salonu geliri,8073,0,Satış
2025-12-26,Toplantı ve etkinlik salonu geliri,7601,0,Satış
2025-12-28,Tur operatörü komisyonu,0,4494,Pazarlama
2025-12-30,Lojistik ödemeleri,0,2639,Lojistik
2025-12-31,Resepsiyon ve kat hizmetleri maaşları,0,18075,Maaş
